"","Isolation.source","Completeness","Cenote.taker.contig.name","original.contig.name","Length","Element.Name","Topology","Common.Viral.Domains","ORF.caller.used","BLASTP.hit.for.Taxonomy","BLASTN.result..if.any."
"687","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1569_vs1 ","NODE_19_length_10996_cov_16_820954_S007-31",10996," Siphoviridae sp. ctlup569 "," linear ",4," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|356870655|ref|YP_004934085.1| replication protein 14 [Escherichia phage HK639] 50.388 "," no blastn"
"688","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA156_vs1 ","NODE_2764_length_1503_cov_6_647265_S003-189",1503," Siphoviridae sp. ctEA5156 "," linear ",2," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|985758389|ref|YP_009223760.1| endolysin like protein [Geobacillus virus E3] 35.366 "," no blastn"
"689","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1570_vs1 ","NODE_20_length_10055_cov_16_988575_S007-31",10055," Siphoviridae sp. ctOS4570 "," linear ",11," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|1102620731|ref|YP_009324863.1| terminase_1 domain protein [Streptococcus phage phiARI0131 2] 98.090 "," no blastn"
"690","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1571_vs1 ","NODE_23_length_8848_cov_6_268498_S007-31",8848," Siphoviridae sp. cto6G571 "," linear ",5," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|1102620742|ref|YP_009324874.1| hypothetical protein phiARI0131 2_28 [Streptococcus phage phiARI0131 2] 97.266 "," no blastn"
"691","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1572_vs1 ","NODE_33_length_5947_cov_24_797445_S007-31",5947," Podoviridae sp. ctM0Y572 "," linear ",2," Prodigal (meta) "," Viruses; Caudovirales; Podoviridae; Picovirinae gi|151266290|ref|YP_001333671.1| endolysin [Actinomyces virus Av1] 44.595 "," no blastn"
"692","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1573_vs1 ","NODE_64_length_3235_cov_4_585180_S007-31",3235," Siphoviridae sp. ctEY1573 "," linear ",3," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; Phietavirus gi|399528903|ref|YP_006560950.1| DNA packaging protein [Staphylococcus virus IPLA5] 100.000 "," no blastn"
"693","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1574_vs1 ","NODE_70_length_3043_cov_7_979434_S007-31",3043," Siphoviridae sp. ctPVp574 "," linear ",2," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|157166057|ref|YP_001449309.1| putative tail component [Enterobacteria phage BP 4795] 94.737 "," no blastn"
"694","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1575_vs1 ","NODE_80_length_2637_cov_4_858984_S007-31",2637," Siphoviridae sp. ctVc1575 "," linear ",1," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|238821325|ref|YP_002925141.1| hypothetical protein PH10_gp08 [Streptococcus phage PH10] 87.395 "," no blastn"
"695","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1576_vs1 ","NODE_86_length_2440_cov_2_639441_S007-31",2440," Microviridae sp. ctk6L576 "," linear ",2," Prodigal (meta) "," Viruses; Microviridae; unclassified Microviridae gi|906476383|ref|YP_009160391.1| major capsid protein VP1 [Microviridae Fen7786_21] 33.333 "," no blastn"
"696","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1577_vs1 ","NODE_91_length_2256_cov_8_254245_S007-31",2256," Myoviridae sp. ctlCQ577 "," linear ",2," Prodigal (meta) "," Viruses; Caudovirales; Myoviridae; unclassified Myoviridae gi|526118350|ref|YP_008240347.1| RecT protein [Thermus phage phi OH2] 37.349 "," no blastn"
"697","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1578_vs1 ","NODE_104_length_1975_cov_3_765543_S007-31",1975," Siphoviridae sp. ctLcq578 "," linear ",0," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; Brussowvirus; unclassified Brussowvirus gi|557428147|ref|YP_008772083.1| unnamed protein product [Streptococcus phage TP 778L] 55.882 "," no blastn"
"698","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1579_vs1 ","NODE_105_length_1935_cov_3_973089_S007-31",1935," Siphoviridae sp. ctWn3579 "," linear ",0," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|28876261|ref|NP_795430.1| putative repressor protein [Streptococcus phage 315.2] 63.248 "," no blastn"
"699","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA157_vs1 ","NODE_4341_length_1199_cov_6_410873_S003-189",1199," Myoviridae sp. ctVv6157 "," linear ",1," Prodigal (meta) "," Viruses; Caudovirales; Myoviridae; Lubbockvirus gi|134287349|ref|YP_001110732.1| putative core tail [Clostridium virus phiC2] 33.566 "," no blastn"
"700","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1580_vs1 ","NODE_112_length_1867_cov_23_020670_S007-31",1867," Myoviridae sp. ctTyq580 "," linear ",2," Prodigal (meta) "," Viruses; Caudovirales; Myoviridae; Peduovirinae; Peduovirus; Escherichia virus pro483 gi|971758532|ref|YP_009211929.1| tail fiber assembly protein [Escherichia phage pro483] 69.655 "," no blastn"
"701","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1581_vs1 ","NODE_131_length_1660_cov_5_891977_S007-31",1660," Siphoviridae sp. ctGX3581 "," linear ",1," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|1102620743|ref|YP_009324875.1| rep_org_N domain protein [Streptococcus phage phiARI0131 2] 72.183 "," no blastn"
"702","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1582_vs1 ","NODE_22_length_5734_cov_39_988156_S007-44",5734," Conjugative Transposon sp. ct2o8582 "," linear ",3," Prodigal (meta) "," Conjugative Transposon "," no blastn"
"703","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1583_vs1 ","NODE_53_length_4360_cov_7_083119_S007-44",4360," Myoviridae sp. ctocA583 "," linear ",1," Prodigal (meta) "," Viruses; Caudovirales; Myoviridae; unclassified Myoviridae gi|39653675|ref|NP_945240.1| integrase [Streptococcus phage EJ 1] 61.240 "," no blastn"
"704","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1584_vs1 ","NODE_94_length_3406_cov_8_783418_S007-44",3406," Unclassified virus sp. ctFhb584 "," linear ",4," Prodigal (meta) "," Viruses; unclassified viruses; unclassified bacterial viruses gi|169257235|ref|YP_001700612.1| DNA packaging protein; large terminase subunit; Lambda gpA homolog [Phage Gifsy 1] 79.375 "," no blastn"
"705","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1585_vs1 ","NODE_127_length_3084_cov_7_971733_S007-44",3084," metagenomic plasmid sp. ctiNR585 "," linear ",0," Prodigal (meta) "," cellular organisms; Bacteria; Terrabacteria group; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus; Deinococcus radiodurans gi|10957402|ref|NP_051616.1|potassium transporting ATPase subunit B (plasmid) [Deinococcus radiodurans R1] 29.730 "," no blastn"
"706","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1586_vs1 ","NODE_228_length_2373_cov_23_345819_S007-44",2373," Siphoviridae sp. ctOj4586 "," linear ",2," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|331027980|ref|YP_004421530.1| terL gene product [Synechococcus phage S CBS2] 34.471 "," no blastn"
"707","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1587_vs1 ","NODE_334_length_2021_cov_4_959877_S007-44",2021," Myoviridae sp. ctC1g587 "," linear ",0," Prodigal (meta) "," Viruses; Caudovirales; Myoviridae; Lubbockvirus gi|90592680|ref|YP_529595.1| hypothetical protein CDBPCV119_gp44 [Clostridium virus phiCD119] 43.307 "," no blastn"
"708","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1588_vs1 ","NODE_427_length_1801_cov_4_654292_S007-44",1801," metagenomic plasmid sp. ct11l588 "," linear ",0," Prodigal (meta) "," cellular organisms; Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Sinorhizobium/Ensifer group; Sinorhizobium; Sinorhizobium meliloti gi|16264754|ref|NP_437546.1|molecular chaperone GroEL (plasmid) [Sinorhizobium meliloti 1021] 49.879 "," no blastn"
"709","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1589_vs1 ","NODE_453_length_1758_cov_9_657942_S007-44",1758," Myoviridae sp. ctpl4589 "," linear ",0," Prodigal (meta) "," Viruses; Caudovirales; Myoviridae; Tevenvirinae; unclassified Tevenvirinae gi|310722684|ref|YP_003969507.1| unnamed protein product [Aeromonas phage phiAS5] 48.515 "," no blastn"
"710","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA158_vs1 ","NODE_4418_length_1188_cov_4_189919_S003-189",1188," Siphoviridae sp. ctq8W158 "," linear ",1," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; Cequinquevirus gi|564014257|ref|YP_008859607.1| hypothetical protein [Lactobacillus virus LLKu] 31.551 "," no blastn"
"711","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1590_vs1 ","NODE_507_length_1684_cov_6_190417_S007-44",1684," Siphoviridae sp. ctAkR590 "," linear ",2," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|209447195|ref|YP_002274280.1| putative tail component [Stx2 converting phage 1717] 93.056 "," no blastn"
"712","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1591_vs1 ","NODE_588_length_1557_cov_6_737162_S007-44",1557," genetic element sp. ctrmu591 "," linear ",0," Prodigal (meta) "," No homologues found "," no blastn"
"713","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1592_vs1 ","NODE_664_length_1473_cov_8_214900_S007-44",1473," Unclassified virus sp. ctWXl592 "," linear ",1," Prodigal (meta) "," unclassified virus "," no blastn"
"714","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1593_vs1 ","NODE_820_length_1358_cov_6_729899_S007-44",1358," genetic element sp. ctx2K593 "," linear ",0," Prodigal (meta) "," No homologues found "," no blastn"
"715","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1594_vs1 ","NODE_883_length_1324_cov_1_980754_S007-44",1324," Siphoviridae sp. ctTyA594 "," linear ",0," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|32469426|ref|NP_862890.1| PblB [Streptococcus phage SM1] 81.902 "," no blastn"
"716","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1595_vs1 ","NODE_993_length_1249_cov_18_581911_S007-44",1249," Siphoviridae sp. cttWx595 "," linear ",0," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|392972735|ref|YP_006488695.1| DNA integration/recombination/inversion protein [Bacillus phage BtCS33] 28.295 "," no blastn"
"717","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1596_vs1 ","NODE_1069_length_1219_cov_3_526270_S007-44",1219," Myoviridae sp. ctNnh596 "," linear ",1," Prodigal (meta) "," Viruses; Caudovirales; Myoviridae; unclassified Myoviridae gi|1102620605|ref|YP_009324738.1| base plate J protein [Salmonella phage 118970_sal3] 41.791 "," no blastn"
"718","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1597_vs1 ","NODE_1399_length_1083_cov_3_539761_S007-44",1083," Siphoviridae sp. ctB5m597 "," linear ",0," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; Hendrixvirus; unclassified Hendrixvirus gi|428781850|ref|YP_007111616.1| prophage repressor [Enterobacteria phage mEp235] 50.292 "," no blastn"
"719","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1598_vs1 ","NODE_1465_length_1064_cov_6_393110_S007-44",1064," Siphoviridae sp. ctRNT598 "," linear ",0," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|32469462|ref|NP_862870.1| gp31 [Streptococcus phage SM1] 100.000 "," no blastn"
"720","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1599_vs1 ","NODE_1596_length_1022_cov_4_503704_S007-44",1022," Siphoviridae sp. ctbBA599 "," linear ",1," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|327198371|ref|YP_004306945.1| hypothetical protein [Streptococcus phage Dp 1] 43.548 "," no blastn"
"721","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA159_vs1 ","NODE_4464_length_1181_cov_6_571558_S003-189",1181," Myoviridae sp. ctsDz159 "," linear ",1," Prodigal (meta) "," Viruses; Caudovirales; Myoviridae; Lubbockvirus gi|134287339|ref|YP_001110722.1| putative head morphogenesis protein [Clostridium virus phiC2] 56.111 "," no blastn"
"722","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA15_vs1 ","NODE_121_length_2882_cov_7_429947_S003-110",2882," Siphoviridae sp. ct1e215 "," linear ",0," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|971820058|ref|YP_009208367.1| conserved protein of unknown function [Clostridium phage phiCD111] 37.705 "," no blastn"
"723","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1602_vs1 ","NODE_497_length_1465_cov_3_487752_S007-45",1465," Podoviridae sp. ctux7602 "," linear ",0," Prodigal (meta) "," Viruses; Caudovirales; Podoviridae; Autographivirinae; Zindervirus; Erwinia virus Era103 gi|125999993|ref|YP_001039664.1| N acetyltransferase like protein [Erwinia amylovora phage Era103] 41.667 "," no blastn"
"724","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1603_vs1 ","NODE_791_length_1128_cov_3_370124_S007-45",1128," Siphoviridae sp. ct0Ps603 "," linear ",2," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|422935060|ref|YP_007005018.1| protein of unknown function DUF3310 [Clostridium phage phiCP13O] 54.098 "," no blastn"
"725","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1606_vs1 ","NODE_1_length_37766_cov_1085_201438_S007-48",37766," Siphoviridae sp. ctPCa606 "," linear ",12," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; Minunavirus; Microbacterium virus Min1 gi|149882818|ref|YP_001294797.1| probable terminase [Microbacterium phage Min1] 41.308 "," no blastn"
"726","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1607_vs1 ","NODE_20_length_6597_cov_19_206748_S007-48",6597," Siphoviridae sp. ctN0l607 "," linear ",9," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|327197596|ref|YP_004301287.1| gp11 [Brochothrix phage NF5] 66.871 "," no blastn"
"727","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1609_vs1 ","NODE_30_length_4892_cov_19_753271_S007-48",4892," Siphoviridae sp. ctp0z609 "," linear ",3," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|13095863|ref|NP_076752.1| integrase [Lactococcus phage bIL310] 35.678 "," no blastn"
"728","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA160_vs1 ","NODE_5039_length_1105_cov_3_630350_S003-189",1105," Myoviridae sp. ctCQn160 "," linear ",1," Prodigal (meta) "," Viruses; Caudovirales; Myoviridae; unclassified Myoviridae gi|658311209|ref|YP_009043913.1| baseplate J like protein [Vibrio phage X29] 37.805 "," no blastn"
"729","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1610_vs1 ","NODE_141_length_1918_cov_6_617599_S007-48",1918," Siphoviridae sp. ctOSH610 "," linear ",2," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; Incheonvrus; Polaribacter virus P12002S gi|971741193|ref|YP_009195687.1| terminase large subunit [Polaribacter phage P12002S] 48.030 "," no blastn"
"730","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1611_vs1 ","NODE_153_length_1853_cov_13_667230_S007-48",1853," Siphoviridae sp. ctAzn611 "," linear ",0," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|31415769|ref|NP_852509.1| hypothetical protein BC1875 [Bacillus phage phBC6A51] 43.684 "," no blastn"
"731","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1612_vs1 ","NODE_167_length_1808_cov_29_987291_S007-48",1808," Siphoviridae sp. cthfn612 "," linear ",2," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; Lambdavirus gi|9626269|ref|NP_040605.1| Putative fiber assembly protein [Escherichia virus Lambda] 96.241 "," no blastn"
"732","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1613_vs1 ","NODE_202_length_1670_cov_13_773384_S007-48",1670," Siphoviridae sp. ctNbx613 "," linear ",1," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|971747651|ref|YP_009201516.1| hypothetical protein iA2_23 [Lactobacillus phage iA2] 35.268 "," no blastn"
"733","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1614_vs1 ","NODE_369_length_1329_cov_10_246006_S007-48",1329," Phage sp. ct0Hx614 "," linear ",3," Prodigal (meta) "," Viruses; unclassified viruses; unclassified bacterial viruses gi|169257229|ref|YP_001700606.1| bacteriophage accessory DNA packaging protein; Lambda FI homolog [Phage Gifsy 1] 66.667 "," no blastn"
"734","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1615_vs1 ","NODE_371_length_1327_cov_12_741600_S007-48",1327," Siphoviridae sp. ct9kX615 "," linear ",0," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|966201485|ref|YP_009191673.1| putative cI repressor [Streptococcus phage T12] 44.706 "," no blastn"
"735","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1616_vs1 ","NODE_556_length_1124_cov_6_386819_S007-48",1124," Siphoviridae sp. ctTZZ616 "," linear ",2," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|1102620735|ref|YP_009324867.1| integrase domain protein [Streptococcus phage phiARI0131 2] 60.331 "," no blastn"
"736","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1617_vs1 ","NODE_614_length_1088_cov_6_507418_S007-48",1088," Phage sp. ctN29617 "," linear ",1," Prodigal (meta) "," cellular organisms; Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Sinorhizobium/Ensifer group; Sinorhizobium; Sinorhizobium medicae gi|150378153|ref|YP_001314748.1|phage integrase family protein (plasmid) [Sinorhizobium medicae WSM419] 31.250 "," no blastn"
"737","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1619_vs1 ","NODE_1_length_42227_cov_783_054448_S007-4",42227," Siphoviridae sp. ctgIe619 "," linear ",29," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|431809765|ref|YP_007236656.1| TerL [Staphylococcus phage StB20] 60.105 "," no blastn"
"738","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1620_vs1 ","NODE_2_length_41247_cov_555_407360_S007-4",41247," Siphoviridae sp. ctzqJ620 "," linear ",22," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|28876230|ref|NP_795461.1| hypothetical protein SpyM3_0946 [Streptococcus phage 315.2] 79.825 "," no blastn"
"739","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA1622_vs1 ","NODE_9_length_5871_cov_12_230411_S007-4",5871," Podoviridae sp. ctXA8622 "," linear ",2," Prodigal (meta) "," Viruses; Caudovirales; Podoviridae; Picovirinae; unclassified Picovirinae gi|384519760|ref|YP_006218699.1| hypothetical protein EF62_phi0004 [Enterococcus phage EF62phi] 99.667 "," no blastn"
